Kingdom;Phylum;Class;Subclass;Order;Family;Genus;Species;Common name; Gestation_days ;Lactation_days;Litter/Clutch size;Weaning_mass_g;Adult_mass_g;OrderC;FamilyC;Name;Female_adult_mass_g;Male_adult_mass_g;Maximum_longevity_y
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mammelomys;rattoides;Lowland mammelomys; ;20;1.595; ;145.545;RODENTIA;MURIDAE;Mammelomys_rattoides_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Margaretamys;beccarii;Spiny lowland margaretamys; ; ; ; ; ;RODENTIA;MURIDAE;Margaretamys_beccarii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Margaretamys;elegans;Elegant margaretamys; ; ; ; ; ;RODENTIA;MURIDAE;Margaretamys_elegans_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Margaretamys;parvus;Lesser margaretamys; ; ; ; ; ;RODENTIA;MURIDAE;Margaretamys_parvus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastacomys;fuscus;Broad-toothed mastacomys;37.20904;41.40122;1.595;81.06;136.86;RODENTIA;MURIDAE;Mastacomys_fuscus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastomys;coucha;Southern african mastomys; ; ;7.96; ;53.81;RODENTIA;MURIDAE;Mastomys_coucha_MURIDAE_RODENTIA; ; ;2.908333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastomys;erythroleucus;Reddish-white mastomys;21.2176; ;7.96;17.25;53.81;RODENTIA;MURIDAE;Mastomys_erythroleucus_MURIDAE_RODENTIA; ; ;4.075
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastomys;huberti;Hubert's mastomys; ; ;7.96; ;53.81;RODENTIA;MURIDAE;Mastomys_huberti_MURIDAE_RODENTIA; ; ;2.908333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastomys;natalensis;Natal mastomys;23.53786;20.50042;8.595;12.685;41.675;RODENTIA;MURIDAE;Mastomys_natalensis_MURIDAE_RODENTIA; ; ;2.908333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastomys;pernanus;Dwarf mastomys; ; ; ; ; ;RODENTIA;MURIDAE;Mastomys_pernanus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mastomys;shortridgei;Shortridge's mastomys; ; ; ; ;46.5;RODENTIA;MURIDAE;Mastomys_shortridgei_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;alticola;Bornean mountain maxomys; ; ; ; ;158.96;RODENTIA;MURIDAE;Maxomys_alticola_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;baeodon;Small bornean maxomys; ; ; ; ;158.96;RODENTIA;MURIDAE;Maxomys_baeodon_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;bartelsii;Bartels's javan maxomys; ; ; ; ;88.46;RODENTIA;MURIDAE;Maxomys_bartelsii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;dollmani;Dollman's sulawesi maxomys; ; ; ; ; ;RODENTIA;MURIDAE;Maxomys_dollmani_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;hellwaldii;Hellwald's sulawesi maxomys; ; ; ; ; ;RODENTIA;MURIDAE;Maxomys_hellwaldii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;hylomyoides;Sumatran mountain maxomys; ; ; ; ; ;RODENTIA;MURIDAE;Maxomys_hylomyoides_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;inas;Malayan mountain maxomys; ; ;2.91; ;124.475;RODENTIA;MURIDAE;Maxomys_inas_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;inflatus;Broad-nosed sumatran maxomys; ; ; ; ; ;RODENTIA;MURIDAE;Maxomys_inflatus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;moi;Indochinese mountain maxomys; ; ; ; ; ;RODENTIA;MURIDAE;Maxomys_moi_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;musschenbroekii;Musschenbroek's sulawesi maxomys; ; ; ; ; ;RODENTIA;MURIDAE;Maxomys_musschenbroekii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;ochraceiventer;Ochraceous-bellied bornean maxomys; ; ; ; ;158.96;RODENTIA;MURIDAE;Maxomys_ochraceiventer_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;pagensis;Mentawai archipelago maxomys; ; ;3.54; ;150.48;RODENTIA;MURIDAE;Maxomys_pagensis_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;panglima;Palawan maxomys; ; ;3.54; ;154.72;RODENTIA;MURIDAE;Maxomys_panglima_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;rajah;Rajah sundaic maxomys; ; ;3.29; ;150;RODENTIA;MURIDAE;Maxomys_rajah_MURIDAE_RODENTIA; ; ;0.833333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;surifer;Indomalayan maxomys; ; ;3.54; ;150.48;RODENTIA;MURIDAE;Maxomys_surifer_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Maxomys;whiteheadi;Whitehead's sundaic maxomys; ; ;3; ;54.33;RODENTIA;MURIDAE;Maxomys_whiteheadi_MURIDAE_RODENTIA; ; ;1.5
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melasmothrix;naso;Diurnal sulawesian shrew rat; ; ; ; ; ;RODENTIA;MURIDAE;Melasmothrix_naso_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;aerosus;Dusky seram melomys; ; ;1.5; ;92.92;RODENTIA;MURIDAE;Melomys_aerosus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;arcium;Rossel island melomys; ;20;2.075; ;81.94;RODENTIA;MURIDAE;Melomys_arcium_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;bannisteri;Great key island melomys;37.6984;35.67044;2.35;17.5;82.6;RODENTIA;MURIDAE;Melomys_bannisteri_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;bougainville;Bougainville island melomys; ;20;2.085; ;60.1;RODENTIA;MURIDAE;Melomys_bougainville_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;burtoni;Grassland melomys; ;21.4135;2.5;26.975;62;RODENTIA;MURIDAE;Melomys_burtoni_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;capensis;Cape york melomys;37.6984;35.67044;2.2;17.5;70.6;RODENTIA;MURIDAE;Melomys_capensis_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;caurinus;Short-tailed talaud melomys; ;20;2.075; ;95.58;RODENTIA;MURIDAE;Melomys_caurinus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;cervinipes;Fawn-footed melomys;37.6984;35.67044;2.35;17.5;82.6;RODENTIA;MURIDAE;Melomys_cervinipes_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;dollmani;Dollman's melomys; ;20;2.085; ;60.1;RODENTIA;MURIDAE;Melomys_dollmani_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;fraterculus;Manusela melomys; ; ; ; ; ;RODENTIA;MURIDAE;Melomys_fraterculus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;frigicola;Snow mountains grassland melomys; ;21.4135;2.5;26.975;62.475;RODENTIA;MURIDAE;Melomys_frigicola_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;fulgens;Seram long-tailed melomys; ;20;2.075; ;95.16;RODENTIA;MURIDAE;Melomys_fulgens_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;leucogaster;White-bellied melomys; ;20;2.075; ;78.05;RODENTIA;MURIDAE;Melomys_leucogaster_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;lutillus;Papua grassland melomys; ;21.4135;2.5;26.975;62;RODENTIA;MURIDAE;Melomys_lutillus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;matambuai;Manus island melomys; ;20;2.085; ;60.1;RODENTIA;MURIDAE;Melomys_matambuai_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;obiensis;Obi island melomys;22.98632;27.08748;5.88;38.345;140.84;RODENTIA;MURIDAE;Melomys_obiensis_MURIDAE_RODENTIA; ; ;4.2
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;paveli;Pavel's seram melomys; ;20;2.085; ;58.75;RODENTIA;MURIDAE;Melomys_paveli_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;rubicola;Bramble cay melomys;37.6984;35.67044;2.35;17.5;94;RODENTIA;MURIDAE;Melomys_rubicola_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;rufescens;Black-tailed melomys; ;20;2.085; ;58.75;RODENTIA;MURIDAE;Melomys_rufescens_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Melomys;talaudium;Long-tailed talaud melomys; ;20;2.075; ;96;RODENTIA;MURIDAE;Melomys_talaudium_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;crassus;Sundevall's jird;23.5;20.39212;4; ;48.3;RODENTIA;MURIDAE;Meriones_crassus_MURIDAE_RODENTIA; ; ;5.6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;grandis;Moroccan jird;25.48748;26.0685;5.625;25;137.8;RODENTIA;MURIDAE;Meriones_grandis_MURIDAE_RODENTIA; ; ;4.658333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;hurrianae;Indian desert jird;29.35646;22.40376;4.28;20.5;70.6;RODENTIA;MURIDAE;Meriones_hurrianae_MURIDAE_RODENTIA; ; ;0.833333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;libycus;Libyan jird;25.56624;30.18;4.97;45;91.33;RODENTIA;MURIDAE;Meriones_libycus_MURIDAE_RODENTIA; ; ;5.2
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;meridianus;Midday jird;23.43572;21;5.6; ;53;RODENTIA;MURIDAE;Meriones_meridianus_MURIDAE_RODENTIA; ; ;6.8
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;persicus;Persian jird;26;19;4.33; ;100;RODENTIA;MURIDAE;Meriones_persicus_MURIDAE_RODENTIA; ; ;6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;sacramenti;Buxton's jird;23.5;20.39212;4.105; ;48.3;RODENTIA;MURIDAE;Meriones_sacramenti_MURIDAE_RODENTIA; ; ;5.6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;shawi;Shaw's jird;25.48748;26.0685;5.625;25;137.8;RODENTIA;MURIDAE;Meriones_shawi_MURIDAE_RODENTIA; ; ;4.658333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;tamariscinus;Tamarisk jird; ;17.24208;4.125;15.455; ;RODENTIA;MURIDAE;Meriones_tamariscinus_MURIDAE_RODENTIA; ; ;4.075
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;tristrami;Tristram's jird;25.3353;26.0685;5.605;25;111.62;RODENTIA;MURIDAE;Meriones_tristrami_MURIDAE_RODENTIA; ; ;4.658333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;unguiculatus;Mongolian jird;25.09;24;5;14.3;58.1;RODENTIA;MURIDAE;Meriones_unguiculatus_MURIDAE_RODENTIA; ; ;6.3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;vinogradovi;Vinogradov's jird;21.91392; ;7; ;150;RODENTIA;MURIDAE;Meriones_vinogradovi_MURIDAE_RODENTIA; ; ;6.7
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Meriones;zarudnyi;Zarudny's jird;23.5;20.39212;4; ;48.3;RODENTIA;MURIDAE;Meriones_zarudnyi_MURIDAE_RODENTIA; ; ;5.6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mesembriomys;gouldii;Black-footed mesembriomys;44.03;47.48016;1.96;440.5;900;RODENTIA;MURIDAE;Mesembriomys_gouldii_MURIDAE_RODENTIA; ; ;7.816666667
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mesembriomys;macrurus;Golden-backed mesembriomys;47.89226;49.80534;2;268.36;268.5;RODENTIA;MURIDAE;Mesembriomys_macrurus_MURIDAE_RODENTIA; ; ;7.1
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Micaelamys;granti;Grant's micaelamys; ; ; ; ;40;RODENTIA;MURIDAE;Micaelamys_granti_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Micaelamys;namaquensis;Namaqua micaelamys;21.99;24.3488;3.75;12.5;57.3;RODENTIA;MURIDAE;Micaelamys_namaquensis_MURIDAE_RODENTIA; ; ;4.7
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Microdillus;peeli;Somali pygmy gerbil; ; ; ; ;10.18;RODENTIA;MURIDAE;Microdillus_peeli_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Microhydromys;musseri;Torricelli mountains shrew mouse; ; ; ; ;36.86;RODENTIA;MURIDAE;Microhydromys_musseri_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Microhydromys;richardsoni;Richardson's shrew mouse; ; ; ; ;10.25;RODENTIA;MURIDAE;Microhydromys_richardsoni_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Micromys;minutus;Harvest mouse;20;17.95724;5.15; ;7.18;RODENTIA;MURIDAE;Micromys_minutus_MURIDAE_RODENTIA; ; ;5
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Millardia;gleadowi;Sand-colored metad; ; ;2.3; ;70;RODENTIA;MURIDAE;Millardia_gleadowi_MURIDAE_RODENTIA; ; ;4
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Millardia;kathleenae;Burmese metad; ; ; ; ; ;RODENTIA;MURIDAE;Millardia_kathleenae_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Millardia;kondana;Large metad; ; ; ; ; ;RODENTIA;MURIDAE;Millardia_kondana_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Millardia;meltada;Common metad;19.43516; ;5.67; ;67.4;RODENTIA;MURIDAE;Millardia_meltada_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Muriculus;imberbis;Ethiopian striped mouse; ; ; ; ;18.5;RODENTIA;MURIDAE;Muriculus_imberbis_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;booduga;Little indian field mouse; ; ;6.34; ;11.5;RODENTIA;MURIDAE;Mus_booduga_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;bufo;Toad mouse; ; ; ; ;8.88;RODENTIA;MURIDAE;Mus_bufo_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;caroli;Ryukyu mouse;19.6;21.91392;5.805;8.95;18.65;RODENTIA;MURIDAE;Mus_caroli_MURIDAE_RODENTIA; ;15.3;6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;cervicolor;Fawn-colored mouse;18.6917; ;4.265; ;17.7;RODENTIA;MURIDAE;Mus_cervicolor_MURIDAE_RODENTIA; ; ;3.158333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;indutus;Desert pygmy mouse;20.39212;21;4.24;3.33;7.25;RODENTIA;MURIDAE;Mus_indutus_MURIDAE_RODENTIA; ; ;4.3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;macedonicus;Macedonian mouse;19.6;21.91392;6.07;8.95;20.5;RODENTIA;MURIDAE;Mus_macedonicus_MURIDAE_RODENTIA; ;15.3;6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;mahomet;Mahomet mouse;23.53786;20.50042;8.595;12.685;41.5;RODENTIA;MURIDAE;Mus_mahomet_MURIDAE_RODENTIA; ; ;2.908333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;mayori;Mayor's mouse; ; ;2.975; ; ;RODENTIA;MURIDAE;Mus_mayori_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;minutoides;Southern african pygmy mouse;20.39212;21;4.18;3.33;7.585;RODENTIA;MURIDAE;Mus_minutoides_MURIDAE_RODENTIA; ; ;4.3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;musculoides;Subsaharan pygmy mouse;20.55106;21.00042;4.18;3.33;7.585;RODENTIA;MURIDAE;Mus_musculoides_MURIDAE_RODENTIA; ; ;4.3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;musculus;House mouse;19.6;21.91392;6.07;8.95;20.5;RODENTIA;MURIDAE;Mus_musculus_MURIDAE_RODENTIA; ;15.3;6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;neavei;Neave's mouse;20.39212;21;4.18;3.33;7.585;RODENTIA;MURIDAE;Mus_neavei_MURIDAE_RODENTIA; ; ;4.3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;orangiae;Orange mouse;20.39212;21;4.18;3.33;7.585;RODENTIA;MURIDAE;Mus_orangiae_MURIDAE_RODENTIA; ; ;4.3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;phillipsi;Phillips's mouse;18.6917; ;4.265; ;17.7;RODENTIA;MURIDAE;Mus_phillipsi_MURIDAE_RODENTIA; ; ;3.158333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;platythrix;Flat-haired mouse; ; ;6.315; ;28.64;RODENTIA;MURIDAE;Mus_platythrix_MURIDAE_RODENTIA; ; ;1.916666667
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;setulosus;Peters's mouse; ; ;3.92; ;11.18;RODENTIA;MURIDAE;Mus_setulosus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;setzeri;Setzer's mouse; ; ; ; ;6.65;RODENTIA;MURIDAE;Mus_setzeri_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;shortridgei;Shortridge's mouse; ; ;6.315; ;28.64;RODENTIA;MURIDAE;Mus_shortridgei_MURIDAE_RODENTIA; ; ;1.916666667
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;sorella;Thomas's mouse;20.39212;27.75056;5.2;4.5;12.535;RODENTIA;MURIDAE;Mus_sorella_MURIDAE_RODENTIA; ; ;0.083333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;spicilegus;Mound-building mouse;19.6;21.91392;6.07;8.95;19.9;RODENTIA;MURIDAE;Mus_spicilegus_MURIDAE_RODENTIA; ;15.3;6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;spretus;Western mediterranean mouse;19.6;21.70696;5.805;8.95;19.9;RODENTIA;MURIDAE;Mus_spretus_MURIDAE_RODENTIA; ;15.3;6
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;tenellus;Delicate mouse; ; ;1.94; ; ;RODENTIA;MURIDAE;Mus_tenellus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;triton;Gray-bellied mouse;20.39212;27.75056;5.2;4.5;12.535;RODENTIA;MURIDAE;Mus_triton_MURIDAE_RODENTIA; ; ;0.083333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mus;vulcani;Javan shrew-like mouse;21.77914;25.87004;3.665;22.125;60.315;RODENTIA;MURIDAE;Mus_vulcani_MURIDAE_RODENTIA; ; ;3.908333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mylomys;dybowskii;Common mylomys; ; ;4.04; ;110.96;RODENTIA;MURIDAE;Mylomys_dybowskii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Mylomys;rex;Ethiopian mylomys; ; ;4.04; ;110.96;RODENTIA;MURIDAE;Mylomys_rex_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Myomyscus;angolensis;Angolan myomyscus; ; ; ; ; ;RODENTIA;MURIDAE;Myomyscus_angolensis_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Myomyscus;verreauxii;Verreaux's white-footed rat; ; ; ; ;41;RODENTIA;MURIDAE;Myomyscus_verreauxii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Myomyscus;yemeni;Yemen white-footed rat; ; ;3; ;30;RODENTIA;MURIDAE;Myomyscus_yemeni_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Myotomys;sloggetti;Rock karroo rat;38.32686;17.1308;1.44;27.5;113.295;RODENTIA;MURIDAE;Myotomys_sloggetti_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Myotomys;unisulcatus;Bush karroo rat;36.57;13.92;1.42;16.88;99.25;RODENTIA;MURIDAE;Myotomys_unisulcatus_MURIDAE_RODENTIA; ; ;0.833333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Nesokia;bunnii;Long-tailed nesokia; ; ; ; ; ;RODENTIA;MURIDAE;Nesokia_bunnii_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Nesokia;indica;Short-tailed nesokia;17.17426; ;4.135; ;160.79;RODENTIA;MURIDAE;Nesokia_indica_MURIDAE_RODENTIA; ; ;1.666666667
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Nesoromys;ceramicus;Seram island mountain rat; ; ; ; ; ;RODENTIA;MURIDAE;Nesoromys_ceramicus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Nilopegamys;plumbeus;Ethiopian amphibious rat; ; ;1.985; ;60.5;RODENTIA;MURIDAE;Nilopegamys_plumbeus_MURIDAE_RODENTIA; ; ;3
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;andersoni;Anderson's niviventer; ; ; ; ; ;RODENTIA;MURIDAE;Niviventer_andersoni_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;brahma;Brahman niviventer; ; ; ; ; ;RODENTIA;MURIDAE;Niviventer_brahma_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;cameroni;Cameron highlands niviventer; ; ;4.41; ;80.76;RODENTIA;MURIDAE;Niviventer_cameroni_MURIDAE_RODENTIA; ; ;2.658333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;confucianus;Confucian niviventer; ; ; ; ; ;RODENTIA;MURIDAE;Niviventer_confucianus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;coninga;Spiny taiwan niviventer; ; ;2.37; ;80.65;RODENTIA;MURIDAE;Niviventer_coninga_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;cremoriventer;Sundaic arboreal<b> </b>niviventer; ; ;3.7; ;71.54;RODENTIA;MURIDAE;Niviventer_cremoriventer_MURIDAE_RODENTIA; ; ;0.833333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;culturatus;Soft-furred taiwan niviventer; ; ; ; ;81.17;RODENTIA;MURIDAE;Niviventer_culturatus_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;eha;Smoke-bellied<b> </b>niviventer; ; ;4.86; ; ;RODENTIA;MURIDAE;Niviventer_eha_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;excelsior;Sichuan niviventer; ; ; ; ; ;RODENTIA;MURIDAE;Niviventer_excelsior_MURIDAE_RODENTIA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;fraternus;Montane sumatran niviventer; ; ;4.41; ;80.76;RODENTIA;MURIDAE;Niviventer_fraternus_MURIDAE_RODENTIA; ; ;2.658333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;fulvescens;Indomalayan niviventer; ; ;4.41; ;81.79;RODENTIA;MURIDAE;Niviventer_fulvescens_MURIDAE_RODENTIA; ; ;2.658333333
Animalia;Chordata;Mammalia;Eutheria;Rodentia;Muridae;Niviventer;hinpoon;Limestone niviventer; ; ; ; ; ;RODENTIA;MURIDAE;Niviventer_hinpoon_MURIDAE_RODENTIA; ; ;
